customerID,ChurnProbability,RiskSegment,tenure,Contract,MonthlyCharges,TechSupport,OnlineSecurity,PaymentMethod,RetentionAction
2874-YXVVA,0.49822736665852985,High,34,Month-to-month,105.1,Yes,No,Electronic check,Targeted retention offer
9432-VOFYX,0.49806822344047635,High,17,Month-to-month,70.8,No,No,Electronic check,Offer tech support / service assistance
8630-FJLIB,0.49806822344047635,High,18,Month-to-month,69.8,No,No,Electronic check,Offer tech support / service assistance
5144-TVGLP,0.4977905743633042,High,38,Month-to-month,94.75,No,No,Electronic check,Offer tech support / service assistance
7603-USHJS,0.49772443010333256,High,12,Month-to-month,73.75,No,No,Credit card (automatic),Offer tech support / service assistance
6715-OFDBP,0.49748880595986433,High,5,Month-to-month,70.05,No,No,Electronic check,Offer tech support / service assistance
1932-UEDCX,0.4973427046501958,High,33,Month-to-month,100.6,No,No,Bank transfer (automatic),Offer tech support / service assistance
6467-CHFZW,0.4971339004107061,High,47,Month-to-month,99.35,No,No,Electronic check,Offer tech support / service assistance
4553-DVPZG,0.4965063275823607,High,62,Month-to-month,101.35,No,No,Electronic check,Offer tech support / service assistance
0886-QGENL,0.49591050597495395,High,27,Month-to-month,101.25,No,Yes,Electronic check,Offer tech support / service assistance
3524-WQDSG,0.49549519224052685,High,43,Month-to-month,99.3,No,No,Bank transfer (automatic),Offer tech support / service assistance
2603-HVKCG,0.49457434708252934,High,31,Month-to-month,101.4,No,No,Electronic check,Offer tech support / service assistance
8757-TFHHJ,0.49440465131367906,High,1,Month-to-month,49.8,No,Yes,Credit card (automatic),Offer tech support / service assistance
0623-GDISB,0.49440465131367906,High,1,Month-to-month,48.45,No,Yes,Bank transfer (automatic),Offer tech support / service assistance
0322-YINQP,0.49440465131367906,High,1,Month-to-month,48.55,No,Yes,Mailed check,Offer tech support / service assistance
1794-HBQTJ,0.49440465131367906,High,1,Month-to-month,48.6,No,Yes,Credit card (automatic),Offer tech support / service assistance
3647-GMGDH,0.4942110953250865,High,22,Month-to-month,94.7,No,No,Credit card (automatic),Offer tech support / service assistance
4647-MUZON,0.4942110953250865,High,18,Month-to-month,95.95,No,No,Credit card (automatic),Offer tech support / service assistance
1262-OPMFY,0.4941913030851153,High,9,Month-to-month,75.75,No,No,Bank transfer (automatic),Offer tech support / service assistance
6557-BZXLQ,0.494050282124219,High,16,Month-to-month,69.65,No,No,Electronic check,Offer tech support / service assistance
8993-PHFWD,0.4940156618579142,High,3,Month-to-month,25.25,No,No,Electronic check,Offer tech support / service assistance
9743-DQKQW,0.4940156618579142,High,3,Month-to-month,25.1,No,No,Electronic check,Offer tech support / service assistance
2592-SEIFQ,0.4940156618579142,High,3,Month-to-month,24.75,No,No,Electronic check,Offer tech support / service assistance
3858-VOBET,0.49378021492153257,High,23,Month-to-month,74.95,No,No,Electronic check,Offer tech support / service assistance
4690-PKDQG,0.4936400536388077,High,42,Month-to-month,95.55,No,No,Electronic check,Offer tech support / service assistance
5207-PLSTK,0.49352375305400137,High,1,Month-to-month,48.75,No,Yes,Mailed check,Offer tech support / service assistance
1928-BXYIV,0.49342027746520306,High,1,Month-to-month,61.15,No,Yes,Electronic check,Offer tech support / service assistance
6365-MTGZX,0.4932681576454152,High,24,Month-to-month,96.0,Yes,No,Electronic check,Targeted retention offer
8393-DLHGA,0.49319026485901946,High,25,Month-to-month,95.9,No,No,Electronic check,Offer tech support / service assistance
3235-ETOOB,0.493114812215943,High,8,Month-to-month,74.5,No,Yes,Electronic check,Offer tech support / service assistance
8778-LMWTJ,0.493114812215943,High,9,Month-to-month,74.85,No,Yes,Electronic check,Offer tech support / service assistance
6034-YMTOB,0.49256275685003487,High,5,Month-to-month,75.65,Yes,No,Mailed check,Targeted retention offer
0952-KMEEH,0.4924683868536588,High,13,Month-to-month,98.15,No,Yes,Mailed check,Offer tech support / service assistance
6402-ZFPPI,0.49243468428356724,High,25,Month-to-month,102.8,No,Yes,Mailed check,Offer tech support / service assistance
6778-YSNIH,0.49228027440693833,High,2,Month-to-month,59.0,No,No,Electronic check,Offer tech support / service assistance
7587-RZNME,0.4921579475051264,High,3,Month-to-month,43.3,No,No,Electronic check,Offer tech support / service assistance
6719-OXYBR,0.49118113152555914,High,15,Month-to-month,85.3,No,No,Electronic check,Offer tech support / service assistance
3597-MVHJT,0.491098277508301,High,27,Month-to-month,95.6,No,No,Bank transfer (automatic),Offer tech support / service assistance
8903-WMRNW,0.49090904028999116,High,15,Month-to-month,101.75,No,Yes,Electronic check,Offer tech support / service assistance
9172-JITSM,0.49039025572603895,High,26,Month-to-month,90.8,No,No,Electronic check,Offer tech support / service assistance
5019-GQVCR,0.49038506949402855,High,43,Month-to-month,84.85,No,No,Electronic check,Offer tech support / service assistance
9490-DFPMD,0.49038506949402855,High,42,Month-to-month,84.65,No,No,Electronic check,Offer tech support / service assistance
0265-EDXBD,0.4902955210560693,High,32,Month-to-month,74.9,No,No,Electronic check,Offer tech support / service assistance
4816-LXZYW,0.48987247422190383,High,23,Month-to-month,79.15,No,No,Electronic check,Offer tech support / service assistance
2359-KMGLI,0.48987247422190383,High,24,Month-to-month,80.25,No,No,Electronic check,Offer tech support / service assistance
5480-TBGPH,0.48984644492783497,High,24,Month-to-month,99.3,No,No,Credit card (automatic),Offer tech support / service assistance
2860-RANUS,0.4898229494231121,High,20,Month-to-month,85.8,No,No,Credit card (automatic),Offer tech support / service assistance
4373-MAVJG,0.48969684781953343,High,14,Month-to-month,90.9,No,No,Bank transfer (automatic),Offer tech support / service assistance
9398-MMQTO,0.4896885361755386,High,3,Month-to-month,74.45,No,No,Credit card (automatic),Offer tech support / service assistance
2916-BQZLN,0.48930233928725,High,19,Month-to-month,84.75,No,Yes,Electronic check,Offer tech support / service assistance
5502-RLUYV,0.48921522548361634,High,69,Month-to-month,103.95,No,No,Electronic check,Offer tech support / service assistance
8621-MNIHH,0.4890654895334688,High,34,Month-to-month,94.25,No,No,Electronic check,Offer tech support / service assistance
3545-CNWRG,0.4884293996838236,High,49,Month-to-month,98.35,No,No,Electronic check,Offer tech support / service assistance
0093-XWZFY,0.4880231937552058,High,40,Month-to-month,104.5,No,No,Credit card (automatic),Offer tech support / service assistance
5022-JNQEQ,0.4873988436782289,High,9,Month-to-month,75.85,Yes,No,Electronic check,Targeted retention offer
1589-AGTLK,0.48726645169722227,High,3,Month-to-month,45.35,No,No,Electronic check,Offer tech support / service assistance
8878-HMWBV,0.48726645169722227,High,3,Month-to-month,49.15,No,No,Electronic check,Offer tech support / service assistance
6637-KYRCV,0.4870094431523285,High,5,Month-to-month,30.5,No,No,Electronic check,Offer tech support / service assistance
8008-HAWED,0.4868529912286901,High,14,Month-to-month,50.75,No,No,Electronic check,Offer tech support / service assistance
5022-KVDQT,0.4866608042273046,High,27,Month-to-month,81.3,No,No,Electronic check,Offer tech support / service assistance
5896-NPFWW,0.48638603665279695,High,3,Month-to-month,50.15,No,No,Electronic check,Offer tech support / service assistance
3771-PZOBW,0.48637317251118034,High,20,Month-to-month,90.7,No,No,Credit card (automatic),Offer tech support / service assistance
2506-CLAKW,0.4862424150658497,High,6,Month-to-month,98.15,Yes,Yes,Bank transfer (automatic),Targeted retention offer
0620-DLSLK,0.48615274067815256,High,13,Month-to-month,81.9,No,No,Mailed check,Offer tech support / service assistance
0320-JDNQG,0.48605088154980086,High,23,Month-to-month,99.85,Yes,Yes,Electronic check,Targeted retention offer
4412-YLTKF,0.48597912620940664,High,27,Month-to-month,78.05,No,No,Electronic check,Offer tech support / service assistance
2675-DHUTR,0.48555928836008205,High,58,Month-to-month,98.9,No,No,Electronic check,Offer tech support / service assistance
5606-AMZBO,0.48545381762961454,High,10,Month-to-month,78.15,No,Yes,Credit card (automatic),Offer tech support / service assistance
7855-DIWPO,0.4852250212653517,High,21,Month-to-month,68.65,No,No,Electronic check,Offer tech support / service assistance
1769-GRUIK,0.4852250212653517,High,18,Month-to-month,71.1,No,No,Electronic check,Offer tech support / service assistance
4704-ERYFC,0.4852250212653517,High,22,Month-to-month,69.25,No,No,Electronic check,Offer tech support / service assistance
3798-EPWRR,0.48498503456614717,High,2,Month-to-month,43.95,No,No,Electronic check,Offer tech support / service assistance
0947-MUGVO,0.4849531220998266,High,20,Month-to-month,73.65,No,No,Electronic check,Offer tech support / service assistance
0650-BWOZN,0.4849531220998266,High,18,Month-to-month,73.55,No,No,Electronic check,Offer tech support / service assistance
0439-IFYUN,0.4849531220998266,High,18,Month-to-month,74.7,No,No,Electronic check,Offer tech support / service assistance
1469-LBJQJ,0.48491555542848264,High,66,Month-to-month,105.2,No,No,Electronic check,Offer tech support / service assistance
9050-QLROH,0.484882922133775,High,18,Month-to-month,90.7,No,No,Credit card (automatic),Offer tech support / service assistance
4030-VPZBD,0.4847100210701872,High,2,Month-to-month,30.9,Yes,No,Electronic check,Targeted retention offer
4971-PUYQO,0.48463826511093056,High,27,Month-to-month,94.55,No,No,Mailed check,Offer tech support / service assistance
9600-UDOPK,0.48463826511093056,High,30,Month-to-month,94.05,No,No,Credit card (automatic),Offer tech support / service assistance
2252-ISRNH,0.484367808562942,High,9,One year,90.35,No,No,Electronic check,Offer tech support / service assistance
7534-BFESC,0.4842860797428794,High,24,Month-to-month,76.1,No,No,Electronic check,Offer tech support / service assistance
8601-QACRS,0.48397713688014066,High,5,Month-to-month,50.6,No,No,Mailed check,Offer tech support / service assistance
3352-ALMCK,0.48353952723982796,High,40,Month-to-month,102.65,No,No,Mailed check,Offer tech support / service assistance
4536-PLEQY,0.4834283003174792,High,12,Month-to-month,85.05,No,No,Credit card (automatic),Offer tech support / service assistance
8182-BJDSI,0.4823724835939675,High,28,Month-to-month,89.95,No,No,Electronic check,Offer tech support / service assistance
2694-CIUMO,0.4819822212899815,High,12,Month-to-month,79.55,Yes,No,Credit card (automatic),Targeted retention offer
7881-EVUAD,0.48185339092881513,High,2,Month-to-month,42.6,No,Yes,Electronic check,Offer tech support / service assistance
2474-BRUCM,0.4817800280009885,High,40,Month-to-month,101.85,No,Yes,Electronic check,Offer tech support / service assistance
3130-ICDUP,0.4817718241222685,High,2,Month-to-month,80.55,No,Yes,Credit card (automatic),Offer tech support / service assistance
8378-LKJAF,0.4816587244846087,High,38,Month-to-month,101.15,No,No,Credit card (automatic),Offer tech support / service assistance
2519-FAKOD,0.4816587244846087,High,38,Month-to-month,99.25,No,No,Bank transfer (automatic),Offer tech support / service assistance
2507-QZPQS,0.48151621867574723,High,15,Month-to-month,95.7,Yes,No,Electronic check,Targeted retention offer
2696-NARTR,0.4814339217863186,High,11,Month-to-month,73.85,Yes,No,Electronic check,Targeted retention offer
7048-GXDAY,0.48135027939755526,High,39,Month-to-month,106.4,No,Yes,Electronic check,Offer tech support / service assistance
4220-TINQT,0.4811668554773384,High,61,Month-to-month,106.35,Yes,No,Electronic check,Targeted retention offer
2082-OJVTK,0.48072188280672956,High,29,Month-to-month,89.2,No,No,Electronic check,Offer tech support / service assistance
3003-CMDUU,0.48004976516460857,High,25,Month-to-month,95.15,Yes,No,Electronic check,Targeted retention offer
6242-MBHPK,0.47990834550738276,High,23,Month-to-month,95.1,No,Yes,Electronic check,Offer tech support / service assistance
9492-TOKRI,0.4798602242205568,High,18,Month-to-month,90.0,No,No,Credit card (automatic),Offer tech support / service assistance
9465-RWMXL,0.47983094078106253,High,32,Month-to-month,78.9,No,No,Electronic check,Offer tech support / service assistance
6017-PPLPX,0.47961205818346736,High,20,Month-to-month,70.45,No,No,Electronic check,Offer tech support / service assistance
6551-GNYDG,0.47959286610366264,High,14,Month-to-month,80.9,No,No,Bank transfer (automatic),Offer tech support / service assistance
6906-ANDWJ,0.47905285986478696,High,15,Month-to-month,74.9,No,No,Bank transfer (automatic),Offer tech support / service assistance
9283-LZQOH,0.47905285986478696,High,13,Month-to-month,74.4,No,No,Credit card (automatic),Offer tech support / service assistance
5215-LNLDJ,0.47889009672933264,High,7,Month-to-month,24.7,No,No,Electronic check,Offer tech support / service assistance
6204-IEUXJ,0.47859653151820813,High,3,Month-to-month,80.1,Yes,No,Credit card (automatic),Targeted retention offer
6905-NIQIN,0.47857380297242813,High,1,Month-to-month,50.65,No,No,Mailed check,Offer tech support / service assistance
7279-BUYWN,0.47804976680663835,High,41,Month-to-month,113.2,No,Yes,Electronic check,Offer tech support / service assistance
2091-RFFBA,0.4777730306636919,High,31,Month-to-month,73.9,No,No,Electronic check,Offer tech support / service assistance
0139-IVFJG,0.4775560565228108,High,2,Month-to-month,90.35,No,Yes,Electronic check,Offer tech support / service assistance
4238-JSSWH,0.4771425163091367,High,35,Month-to-month,102.05,No,No,Bank transfer (automatic),Offer tech support / service assistance
1335-NTIUC,0.47711370337203185,High,9,Month-to-month,24.95,No,No,Electronic check,Offer tech support / service assistance
7159-FVYPK,0.4766498415939467,High,3,Month-to-month,69.15,No,No,Bank transfer (automatic),Offer tech support / service assistance
2504-DSHIH,0.4765313691762899,High,23,Month-to-month,86.8,No,No,Electronic check,Offer tech support / service assistance
3703-KBKZP,0.4762874721362114,High,16,Month-to-month,74.45,No,No,Bank transfer (automatic),Offer tech support / service assistance
5543-QDCRY,0.4761739833040024,High,4,Month-to-month,56.4,No,No,Electronic check,Offer tech support / service assistance
9866-QEVEE,0.47610606028802155,High,19,Month-to-month,86.0,No,No,Bank transfer (automatic),Offer tech support / service assistance
0107-WESLM,0.47597976633312206,High,1,Month-to-month,19.85,No internet service,No internet service,Electronic check,Targeted retention offer
4398-HSCJH,0.47576866058477163,High,3,Month-to-month,63.6,Yes,No,Electronic check,Targeted retention offer
5028-HTLJB,0.4748004064031375,High,1,Month-to-month,20.05,No internet service,No internet service,Mailed check,Targeted retention offer
9526-BIHHD,0.4745518570376646,High,1,Month-to-month,29.7,No,Yes,Mailed check,Offer tech support / service assistance
4013-TLDHQ,0.47449641815403176,High,19,Month-to-month,78.25,No,No,Electronic check,Offer tech support / service assistance
4184-TJFAN,0.47433964993840433,High,3,Month-to-month,88.3,Yes,Yes,Mailed check,Targeted retention offer
